cerrado_ticket,escalado_ticket,canal_reclamacion_regulador,fecha_apertura_reclamacion,fecha_resolucion_reclamacion,tipo_registro,numero_fila_activa,numero_fila_cerradas,producto_aprobado,productos_activos,id
True,False,EB - E-BANKING,2023-11-16,21/11/2023,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,b127a3b5f6ffbf68eddb43f0a4b0365b94841962da58afa50f4a8978e8a62233
True,False,EB - E-BANKING,2023-09-12,22/09/2023,Solicitud,0.0001922337562475,0.0003039282729275,TC Garantizada,CUENTA,8291653a102fecbcd3539dbb97c3cd67016ff311a1bdf8c78dfeeab8f7b1ab0c
True,False,BM - PAGOS MÓVILES (Apps),2023-09-29,16/10/2023,Solicitud Email,0.0,0.0001519641364637,TC Garantizada,TC-CUENTA,4a74534f7f8deb95bf54b362f9414dbb7da7bea2139a37fd22c8eba29fb8259c
True,False,EB - E-BANKING,2023-10-28,30/10/2023,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,TC-CUENTA,6deed412c143d43b0e597a7592b2d217e28d53f410f178fe8b472d035c841555
True,False,BM - PAGOS MÓVILES (Apps),2023-11-24,30/11/2023,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,e85a95b0fbb6bbe339cccf98d5b0832a7a4e20d35a44149785d5484e73e4f4dd
True,False,EB - E-BANKING,2023-07-18,20/07/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,c76bf2cb3c6c2f7ebdfacc23e5829ca886666c4a0e457e9c37bda5c096aaadab
True,False,BM - PAGOS MÓVILES (Apps),2023-09-14,25/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,1c1d3949d8ce8f3b9e704f5e71104709746ccaba26e03f47862a578b503f0e59
True,False,EB - E-BANKING,2023-10-02,26/01/2024,Solicitud,0.0,0.0003039282729275,TC,TC-CUENTA,0e7586294a507fcd9ffbfdb916e34ad4ca1432f45da6ca74759aa9e18606a23a
True,False,BM - PAGOS MÓVILES (Apps),2023-10-10,24/11/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,14312b380f02210a4dc2cb24a94a574b04aa6704e06efa6c3ae2b45e57d9519e
True,False,BM - PAGOS MÓVILES (Apps),2024-01-17,27/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,cf9c81848ba1d05a9052f4c785855c44c6e77b4cb58614f3accef23d7769d56d
True,False,BM - PAGOS MÓVILES (Apps),2023-12-23,26/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,a8a0a021a4f1baa0be684d6116875244ed66e55574de57236cb511a20525c9b8
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-11-05,08/11/2023,Reclamación de cuentas,0.0,0.0,TC Garantizada,TC-CUENTA,e85a95b0fbb6bbe339cccf98d5b0832a7a4e20d35a44149785d5484e73e4f4dd
True,False,EB - E-BANKING,2023-11-03,08/11/2023,Reclamación,0.0,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,a491cbe8cbd23dd93325ad2e9f3ad473b9d9b735ac89eff63828d543156eda76
True,False,BM - PAGOS MÓVILES (Apps),2023-11-09,16/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,caacdae633e536ac25b8459ab846256d08e965952be0b9d545a0fa20fc2aa0fe
True,False,BM - PAGOS MÓVILES (Apps),2023-11-09,04/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,c86f161139ec3c5f7da6b7cbdec2d69259f2cb9dd39b34a5a72ba3f254628177
True,False,EB - E-BANKING,2024-01-29,05/02/2024,Reclamación,9.611687812379854e-05,0.0,TC,TC-CUENTA,4df5035bd45b37316eeb7d3f251d73f8ca8844719b1a35d52a515dae9b1deb37
True,False,EB - E-BANKING,2023-09-12,13/09/2023,Solicitud,0.0,0.0001519641364637,TC Garantizada,CUENTA,8291653a102fecbcd3539dbb97c3cd67016ff311a1bdf8c78dfeeab8f7b1ab0c
True,False,BM - PAGOS MÓVILES (Apps),2023-09-21,25/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9ff4323cbc281de64afdeaebf0416bf69b0a1a15f4e7383423555dd820262cec
True,False,EB - E-BANKING,2023-12-03,07/12/2023,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,c55bee2eb0dea50880e2d02e92584b5d58d8318d02694c2c3656e139bb7b5867
True,False,BM - PAGOS MÓVILES (Apps),2023-09-27,04/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,1d426d56d57ec27b818e6f9c9bdbf439ccc94505b42795f6dbbdb496a039972b
True,False,BM - PAGOS MÓVILES (Apps),2023-10-21,30/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,3f0f1484c8c32938431e89e01a146f4b1a4e041f57958dc25f079aeb5c216087
True,False,BM - PAGOS MÓVILES (Apps),2023-10-27,07/11/2023,Solicitud,0.0001922337562475,0.0,TC Garantizada,TC-CUENTA,dc549371ce6ce6442d5c2978eed977071830f7b32251867fc35af5434b3bda79
True,False,BM - PAGOS MÓVILES (Apps),2023-12-05,06/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ca0dcf9c89b92cccade1f25c29306c2d0a002718ed45e3b51bc8ea6b71e2fa4f
True,False,EB - E-BANKING,2023-10-21,24/10/2023,Solicitud,0.0004805843906189,0.0003799103411594,TC,TC-CUENTA-PRESTAMOS,d022db3996463eeeb108743a2c4a051401eb0ae3081ecf90955d90f197498a02
True,False,EB - E-BANKING,2023-12-16,20/12/2023,Reclamación,9.611687812379854e-05,0.0001519641364637,TC Garantizada,TC-CUENTA,659b7a890cfb66b51efb900837b61e11baeedc0f7983b0874a53b68e4058f3a8
True,False,BM - PAGOS MÓVILES (Apps),2023-11-22,04/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,bf531248e8017cef3cf59b5cd6591f7b866566acda740cde8505cab7daa9c2b7
True,False,BM - PAGOS MÓVILES (Apps),2023-08-10,29/08/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,f3a4bd57258f762fdb93054dd85eb1b1e42ce7a62dfc04cf7d678d2ab5c2b9ec
True,False,EB - E-BANKING,2023-08-23,24/08/2023,Reclamación,9.611687812379854e-05,0.0003799103411594,TC Garantizada,TC-CUENTA,31d189434092417bb90d686a66542a77b496c5cdede7dce410c6293c5edfca6d
True,False,EB - E-BANKING,2023-10-28,01/11/2023,Reclamación,0.0,7.598206823189727e-05,TC Garantizada,TC-CUENTA,bea46634d34001707e3d34c839a37393d57790ff3a74b59c9c445cad3274f43a
True,False,BM - PAGOS MÓVILES (Apps),2023-11-28,29/11/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,5812edbb9a44d6fd916e788b0980f0d5b333cee88dff4b31a8ee536c8a329afe
True,False,BM - PAGOS MÓVILES (Apps),2023-10-23,22/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,1d1fe032f1fe9929b4c67900ca05c8fc2f23737e0348b11ffe023fde9002e4a4
True,False,BM - PAGOS MÓVILES (Apps),2023-10-24,25/10/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,TC-CUENTA,dc549371ce6ce6442d5c2978eed977071830f7b32251867fc35af5434b3bda79
False,False,BM - PAGOS MÓVILES (Apps),2024-01-09,,Solicitud,0.0,0.0,TC,TC-CUENTA,163d2ed9d68dd6fb099b597506a32dcfa5c8ab5e5864937748c25a97cb37789d
True,False,BM - PAGOS MÓVILES (Apps),2023-09-08,11/09/2023,Solicitud,0.0,0.0,TC Garantizada,CUENTA,8291653a102fecbcd3539dbb97c3cd67016ff311a1bdf8c78dfeeab8f7b1ab0c
True,False,BM - PAGOS MÓVILES (Apps),2024-01-18,19/01/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,38a60d5126fa942a677a9f0059901cf3b4c37d31386123a50e1bb28de9444ac6
True,False,BM - PAGOS MÓVILES (Apps),2023-11-21,24/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,2d67938353e24fbfda676e87161d711c2610e506c3a6deb4c061d6320ece5118
True,False,EB - E-BANKING,2023-11-08,15/11/2023,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,c43bb560c3418820b534582e9d1a212f45094b67b01a3d21b69813160380ee5b
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-09-06,11/09/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,4e64a7cc2a579e22e462704b7e291495f7faa65664d2201cdb2d1fd201fb3168
True,False,EB - E-BANKING,2023-10-26,30/11/2023,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC,CUENTA,78f85f4d72bfe9b24b7ac49a08c180fba4203cc03b66f469ed2d7034339df658
False,False,BM - PAGOS MÓVILES (Apps),2023-11-11,,Solicitud de funcionalidad,0.7090542099192618,0.945368892941266,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-11-09,12/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,ada9b19a8ec1ba2e86ec1a25a6804fbb24c3f917c61bcebec694e563cf9154f5
True,False,EB - E-BANKING,2023-11-17,27/11/2023,Solicitud,0.0,0.0,TC Garantizada,CUENTA,f42cfc82d77f1c2cfd8b9b734214e60e9b0f765f2920031ebec3f635053b18e2
True,False,EB - E-BANKING,2023-11-24,07/03/2024,Reclamación,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,3a4028d9c019bd226276e0a64d4e604d10c5a87744ce408426843929112343f5
True,False,BM - PAGOS MÓVILES (Apps),2023-11-03,07/11/2023,Solicitud Email,0.0001922337562475,0.0001519641364637,TC Garantizada,TC-CUENTA,dc549371ce6ce6442d5c2978eed977071830f7b32251867fc35af5434b3bda79
True,False,BM - PAGOS MÓVILES (Apps),2023-08-08,11/08/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,b63e4a5b1ce2343faa8bf8c734ff96c13501f25b3049ce983d00d4dcfd22b82a
True,False,BM - PAGOS MÓVILES (Apps),2023-08-17,22/08/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,995b70779fdce78aa035c40641386f855f004c036d71706e9726823dbe4660fa
True,False,BM - PAGOS MÓVILES (Apps),2023-11-08,09/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,1867a2e7f98d300cfdc82add365dd91f14708543b120e5bf69075b2a6b9e20a1
True,False,EB - E-BANKING,2024-02-04,23/02/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,dbf72a9344b7ef596849a144a1cbed1ea31170afdc699fa55040642718fc1215
True,False,EB - E-BANKING,2023-12-13,18/12/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,49a0682a30673bbb4e082574ee4872f2af231c6cb4c10aba8e24d6d95a34434e
True,False,BM - PAGOS MÓVILES (Apps),2024-02-19,20/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,6e23bd17fe0a7dcd3c8997003c1b3af95288ced1de7b1c32611609fbcaa5245a
True,False,BM - PAGOS MÓVILES (Apps),2023-11-13,30/11/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA,1ddde1a7c7c5322e34e78e27140458e65c4218d700b028168c7034a5de2f0c7d
True,False,EB - E-BANKING,2023-12-29,04/01/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,46a17b3b1816080e9c00961b1da9dbfa4d5f207d945228a3d78234bff77028d4
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-11-29,12/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,54a1f4ce24eef9feae57efebfe436b25147a7899bccd6e3642a2d8eab21c53d6
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,20/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,919b4962805ba62dc94bcd1128d688752cc4f7ecc155a6e5bfa6a4c488b2a75d
True,False,BM - PAGOS MÓVILES (Apps),2024-01-08,09/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,9414b53609b8016d707f009a7c8b42e10e7e58495aff7ef0ee6134584511d425
True,False,BM - PAGOS MÓVILES (Apps),2024-02-06,06/03/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,d8058392091849da84ca38ee0816322dfcd2630c5c2b17cc3d79dd1a2640a80f
True,False,EB - E-BANKING,2023-07-14,19/07/2023,Solicitud,0.0001922337562475,7.598206823189727e-05,TC Garantizada,TC-CUENTA-PRESTAMOS,e9dac4b7b1d9533073d773825b1a0dbd7da44653602c1578cd41c1aaa9269034
True,False,BM - PAGOS MÓVILES (Apps),2023-11-12,25/01/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC Garantizada,CUENTA,8e131f447de17d8dbde8818a88db421fc4c94df2e7c353bff554b565ca729b11
True,False,EB - E-BANKING,2024-02-09,12/02/2024,Reclamación,0.0,0.0,TC Garantizada,CUENTA,d3f5ce7f0c5f1ee364261baf2120d82adef94608076004137b43f2500da0bf85
True,False,EB - E-BANKING,2024-01-25,31/01/2024,Solicitud,0.0,0.0,TC,TC,965735f576fbb717286d1dd05800c620a1c469bc795013d901ab763412111b7e
False,False,BM - PAGOS MÓVILES (Apps),2023-12-30,,Solicitud de funcionalidad,0.8557285659361784,0.9677836030696756,TC Garantizada,TC-CUENTA,948242bc9b9d2f6fee03b93ebbebd8b2f37d957738dfe955dd09ce6a93a05f7d
True,False,BM - PAGOS MÓVILES (Apps),2023-10-10,25/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,905d7c553015cd50b88a8d59c71f68f117bea0fdc063ce5a2fe30c3cad0db396
True,False,EB - E-BANKING,2024-01-31,01/02/2024,Reclamación,0.0,0.0,TC,TC-CUENTA,dfd09ada206bb0507c6162073ea8f0f4d41b538f621df28e004f4598e485239f
True,False,EB - E-BANKING,2024-01-31,06/02/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
True,False,PA - PROCESO INTERNO AUTORIZADO,2024-01-16,24/01/2024,Reclamación,0.0,0.0,TC,TC-CUENTA,70c84adc551c138e19b83a506ae29494386f0fb1b8769e588f4aee7442b4a4ed
True,False,BM - PAGOS MÓVILES (Apps),2023-10-10,17/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,4f53da3338c54350f85a618c7425b7410827fc79b6a44b5968b826ecee723317
True,False,EB - E-BANKING,2023-11-08,13/11/2023,Reclamación,9.611687812379854e-05,0.0,TC,TC-CUENTA,97336b59bd86373705c613fd24ed3613b32073d1a3b7b15f8f20371c6dd81a44
True,False,EB - E-BANKING,2023-12-24,30/01/2024,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,a01ba5fbc03dab9002a134d54e23e075704bddee183188d6436e17e25c6e22dd
True,False,EB - E-BANKING,2024-01-04,09/01/2024,Solicitud,0.0,0.0,TC Garantizada,CUENTA,6d329cc92939f3aae09d0abf552db7d8b07585f70292d2b1bf098dc40fb7d28e
True,False,EB - E-BANKING,2023-12-05,06/12/2023,Reclamación de cuentas,0.0,0.0,TC Garantizada,TC-CUENTA,f2a32457b93d8103ff6804035607e68cb18fda01bff9b9ddd4c21ac3f4c18c0d
True,False,BM - PAGOS MÓVILES (Apps),2023-11-27,28/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,a739f7a110e666d530bd2ecfbc4adbbc14bdb373d918aa0ec3b9af4365d390ed
True,False,BM - PAGOS MÓVILES (Apps),2024-01-24,02/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,9d31ac0f2ce12eb3c64c57ced57c58497a7c327f30df885cd9595e4183c5f464
True,False,BM - PAGOS MÓVILES (Apps),2023-11-21,30/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,4b9c41bc3e54b35e68bf835b2e946255153b480fef6e03da4457f4fa282c2c2c
True,False,BM - PAGOS MÓVILES (Apps),2023-10-10,11/10/2023,Solicitud,0.0002883506343713,0.0003039282729275,TC,TC-CUENTA-PRESTAMOS,d022db3996463eeeb108743a2c4a051401eb0ae3081ecf90955d90f197498a02
True,False,EB - E-BANKING,2023-08-26,31/08/2023,Reclamación,0.0,0.0,TC Garantizada,TC-CUENTA,eafc55744b7eeaad8d5e0c49a550668ceeeb18137128381f27147fd329d13ff8
True,False,EB - E-BANKING,2023-12-30,12/01/2024,Solicitud,0.0006728181468665,7.598206823189727e-05,TC Garantizada,CUENTA,ec4ddc72fe6445767ca8d5756e1b1d456e68da70518fda5ce3ce78395aa56492
True,False,BM - PAGOS MÓVILES (Apps),2023-09-26,29/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,105606c5196c96ad5e77e84de595100aa2b8954f133c1d00181a0670cdabcde2
True,False,BM - PAGOS MÓVILES (Apps),2024-01-08,23/01/2024,Solicitud,0.0001922337562475,7.598206823189727e-05,TC,TC-CUENTA,d57807fca1d022f6f8b4d746f263d266d9b61d2613bb050636b01f7299047a0b
True,False,BM - PAGOS MÓVILES (Apps),2023-09-09,20/09/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,0aa1e0f9ddcc42271b2f5c1c931968204830dd5faee6a25f7242bd036030603c
True,False,EB - E-BANKING,2023-09-02,06/09/2023,Solicitud,9.611687812379854e-05,0.0,TC Garantizada,TC-CUENTA,31d189434092417bb90d686a66542a77b496c5cdede7dce410c6293c5edfca6d
True,False,BM - PAGOS MÓVILES (Apps),2023-12-05,12/01/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,2300788b218f35e121b90132e6cc309154dd86446e399222ef390576f23e6a86
True,False,BM - PAGOS MÓVILES (Apps),2023-11-11,13/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,a8a79cf376dff0d3e8dcffb9cbe16cd5d43e850935e17e16a43dad64b3fd3fa9
True,False,BM - PAGOS MÓVILES (Apps),2023-11-27,29/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,e935f0a55be389708024a2019317de704790fd00769e4b817436923ae2f84978
True,False,EB - E-BANKING,2024-02-29,04/03/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,63642ae167c666704a7b340a6299ed6671549ce09a82b38034c0dac52251b5d6
True,False,BM - PAGOS MÓVILES (Apps),2023-12-20,29/12/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,ae11b8dcbd48926b238431267971adfb3e7ead62efa949c5a1e4f99877675d49
True,False,BM - PAGOS MÓVILES (Apps),2023-11-20,04/12/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,de86e9e049ceed423226863f22b4fe4980f478e312422b8190c02a2ae9b43f48
True,False,BM - PAGOS MÓVILES (Apps),2023-10-09,10/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,94ba16a16a377df8fa2088ea007bab9ba7eebc79c55269805bafb5aa858c8fea
True,False,BM - PAGOS MÓVILES (Apps),2023-10-23,25/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,27fffe63296d193bfe2f77dbdfd04bf6849ff071a2841d86746791209455d9f4
True,False,EB - E-BANKING,2024-01-24,22/04/2024,Reclamación,0.0,7.598206823189727e-05,TC,CUENTA,38dc03d7e190cb0dda8ba45fa3ea472c7408a5c2b7042b10e67a44120ffda49d
True,False,BM - PAGOS MÓVILES (Apps),2023-11-21,29/11/2023,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,e14a8ec04f4e0bcb268df632076ce6c746d54b3fa34888f6302626539d776f35
True,False,EB - E-BANKING,2024-02-03,07/02/2024,Solicitud,9.611687812379854e-05,0.0,TC,CUENTA,38dc03d7e190cb0dda8ba45fa3ea472c7408a5c2b7042b10e67a44120ffda49d
True,False,BM - PAGOS MÓVILES (Apps),2023-10-09,03/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,8edd637f62ed2d1de7f7dd91994f59680d81f52dbbac23cb666fce271a9af518
False,False,BM - PAGOS MÓVILES (Apps),2024-02-29,,Solicitud de funcionalidad,0.996635909265667,0.9996200896588404,TC,TC-CUENTA,d8a041531c7621e636d9075468f6ea08a3d3099e7d4c0e28f052dae7c64a3ffc
True,False,EB - E-BANKING,2023-11-08,13/11/2023,Reclamación,0.0,7.598206823189727e-05,TC,TC-CUENTA,97336b59bd86373705c613fd24ed3613b32073d1a3b7b15f8f20371c6dd81a44
True,False,BM - PAGOS MÓVILES (Apps),2023-10-19,19/10/2023,Solicitud Email,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,d61293ec0f4fa9bae66549a5ec430fa013cda3211461d7b752b7fb657cbfb3a9
True,False,BM - PAGOS MÓVILES (Apps),2023-09-04,13/09/2023,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,d57807fca1d022f6f8b4d746f263d266d9b61d2613bb050636b01f7299047a0b
True,False,BM - PAGOS MÓVILES (Apps),2023-09-07,14/09/2023,Solicitud Email,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,6695b08b72290633aca40a0e2cebd2281293277fc247efaa261279ddbe16eb07
True,False,BM - PAGOS MÓVILES (Apps),2023-11-13,17/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,9b4b179ea7b07047298b2ed9cd15f46347b0b73d993c4a442e2458fde30469a0
True,False,BM - PAGOS MÓVILES (Apps),2023-10-11,31/10/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,659b7a890cfb66b51efb900837b61e11baeedc0f7983b0874a53b68e4058f3a8
True,False,BM - PAGOS MÓVILES (Apps),2024-01-06,10/01/2024,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ac99af24f2ae82f983c1afd00ae6dc655750c8370039512e3409d6618851a5e4
True,False,EB - E-BANKING,2023-11-17,17/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,518b72314ce9edee28bd26b00b5644ded78425d561b178927e3f02f4f659bc31
True,False,BM - PAGOS MÓVILES (Apps),2023-12-02,05/12/2023,Reclamación,0.0,0.0,TC,TC-CUENTA,c55bee2eb0dea50880e2d02e92584b5d58d8318d02694c2c3656e139bb7b5867
True,False,BM - PAGOS MÓVILES (Apps),2024-01-18,25/01/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,52dfadd3eae2f9c229b743fd59ade042149e3d068a73c4d8b836c2990d35c6b8
True,False,BM - PAGOS MÓVILES (Apps),2023-10-11,15/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,3eeca9a461da32024fc75e121f1cc05d38f53b11bc441f593e980c56a3701f27
True,False,BM - PAGOS MÓVILES (Apps),2023-09-28,02/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,b05d4913074807531b2434b0c2460b68dfda43d0c040efd2896cf9af7a56a787
True,False,BM - PAGOS MÓVILES (Apps),2023-12-28,18/01/2024,Solicitud,9.611687812379854e-05,0.0,TC,CUENTA-PRESTAMOS,d0313c53345293ae996068b6842eb0aab534e4ba2a449c5bbbd55f0b03a2c822
True,False,EB - E-BANKING,2023-12-15,05/02/2024,Solicitud,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA-PRESTAMOS,948c7a26652c36420ed4ae5cceed69095573f981e4abcc97ed46808fb005f1ad
True,False,BM - PAGOS MÓVILES (Apps),2023-12-15,30/04/2024,Solicitud Email,0.0,0.0,TC,CUENTA,78f85f4d72bfe9b24b7ac49a08c180fba4203cc03b66f469ed2d7034339df658
True,False,BM - PAGOS MÓVILES (Apps),2023-08-08,24/08/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,c33078796f83013e945d577f75d9bb926e5056f9f4c5efa7f206dd16ddb21ba8
True,False,EB - E-BANKING,2023-10-28,31/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,0c3ea9ea6f49b50f60988ff31ae90994997a414fb05d2e02ec28a6f56758c9ec
True,False,BM - PAGOS MÓVILES (Apps),2024-01-04,17/01/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA,0980afcab58b8504c8e5772571f9a6974b6ca8e3affb8f328d26e95fd863904c
True,False,BM - PAGOS MÓVILES (Apps),2024-01-03,03/01/2024,Solicitud Email,0.0,0.0,TC,TC-CUENTA,d4074921759ed9ad3ec9db2e8e0128def94a75c34fa9e95a0021937518744239
True,False,BM - PAGOS MÓVILES (Apps),2023-11-02,10/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,133073c0993297568f0cc28f68f92da46e396b8b7d119b27f80927e6b19255a4
True,False,BM - PAGOS MÓVILES (Apps),2023-11-10,27/11/2023,Solicitud Email,0.0,0.0,TC Garantizada,TC-CUENTA,03d03253c56c2fe0e368368d6f2773e5ffca2560d6e1d53c319b25aa76145138
True,False,BM - PAGOS MÓVILES (Apps),2024-01-16,26/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,a491cbe8cbd23dd93325ad2e9f3ad473b9d9b735ac89eff63828d543156eda76
True,False,PA - PROCESO INTERNO AUTORIZADO,2023-12-24,08/01/2024,Reclamación de cuentas,0.0,0.0,TC Garantizada,TC-CUENTA,8dc55f1082090ac5d8da1ea4ec6935657f2bfd6a1b57e74db0b2e8fc465af4e9
True,False,BM - PAGOS MÓVILES (Apps),2023-12-15,12/01/2024,Solicitud,0.0,0.0,TC,TC-CUENTA,15d8f64d1af84d2c6a82955add799ecccebebdcf49de12cd91c7c6579d65070f
True,False,EB - E-BANKING,2024-01-17,18/01/2024,Solicitud,0.0,0.0,TC,TC,e6cb58702bf1b79540c13124cbbb5eda6dd76f04719551e2917da276cf25c36f
True,False,EB - E-BANKING,2023-12-10,11/12/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,ee0c75c944521eeb62c0d040c6440021ed2a68042227536aceb7a80e19970923
True,False,BM - PAGOS MÓVILES (Apps),2023-10-12,18/10/2023,Solicitud,0.0,0.0,TC,TC-CUENTA,9ce73b69683e5910751f6c9c983530dac5395d4c948ac2a43c84a8120e94daeb
True,False,EB - E-BANKING,2023-08-24,30/08/2023,Reclamación,9.611687812379854e-05,7.598206823189727e-05,TC,TC-CUENTA,69be3d3b1d70e42fd00f1abccf1c3dc6ca7cc6617a35d8da22c65e68928363b6
True,False,BM - PAGOS MÓVILES (Apps),2023-07-23,19/01/2024,Solicitud,9.611687812379854e-05,0.0,TC,TC-CUENTA,ec51361fbb4bb314e1669c6715578eea7e73e31c73415ac1fbd3ad2a40b6ad2d
True,False,BM - PAGOS MÓVILES (Apps),2023-10-26,31/10/2023,Solicitud,0.0,7.598206823189727e-05,TC,TC-CUENTA,15d8f64d1af84d2c6a82955add799ecccebebdcf49de12cd91c7c6579d65070f
True,False,BM - PAGOS MÓVILES (Apps),2024-01-30,01/02/2024,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,dca3ebd7a6ee37b631b8a8da025977c44b66e73ebbbc17b14212c76d266e56f9
True,False,EB - E-BANKING,2023-11-24,30/11/2023,Solicitud,0.0,0.0,TC Garantizada,TC-CUENTA,84a8ce0d64956e9253463402789ccbaab90952f5084f78ca5458b43ffb54f0bd
True,False,BM - PAGOS MÓVILES (Apps),2023-11-18,22/11/2023,Solicitud,0.0,0.0,TC,TC-CUENTA-PRESTAMOS,f38b1eee330b20a88179cb12da8462b7e46ac1e5c89eb2cbf64989b69bdc76bd
True,False,EB - E-BANKING,2023-07-14,19/07/2023,Solicitud,0.0002883506343713,0.0001519641364637,TC Garantizada,TC-CUENTA-PRESTAMOS,e9dac4b7b1d9533073d773825b1a0dbd7da44653602c1578cd41c1aaa9269034
