dias_atraso,limite_credito,fecha_activacion,probabilidad_default_TC,tiene_cuenta,sector,ciudad,TC_garantizada,id_ocupacion,id_tipo_ocupacion,nombre_ocupacion,fecha_nacimiento,id
0.0,0.1019820396407928,2023-07-05,0.0134321212755081,True,VILLAS AGRICOLAS,DISTRITO NACIONAL,False,,,,1975-03-29,aa3514c76d61f8d718d5fc478159dcd3738effae94c8bf7975eb8515e5d03ceb
0.0,0.011980239604792,2023-09-19,0.0545493344260943,True,PARAISO,DISTRITO NACIONAL,False,,,,1995-02-01,4394efa103655c2942ce6af13b37c79591bdf0607bb5fe68b31e310fdaa2ee33
0.0,0.0239804796095921,2023-09-21,0.2215230322468948,True,VILLAS AGRICOLAS,DISTRITO NACIONAL,False,144.0,2.0,Chofer,1993-09-14,e43d6c5773e764b90f9cc5136588d6990bd6cbe9200455ce8d42447a8ed61f7d
0.0,0.0279805596111922,2024-03-01,,True,,,True,241.0,6.0,Cajero,2004-01-06,9969237c0c0e5cade4620eda0354241897ff308e6891e01a692840664a086b7e
0.0,0.1999839996799936,2024-01-08,0.0157949269346333,True,CANCINO,SANTO DOMINGO,False,107.0,1.0,Tecnico,1995-08-29,f1f89b07380bbf09ba5122603046b91788bd7adcee2e0f23044fc1f252483d72
0.0,0.0439808796175923,2022-12-13,0.1888487002694499,True,,,False,,,,1985-07-13,10289fe882b8963d45f266e092f3203ea74d88221b6d8e0b60250bdf42554f47
0.0,0.0899817996359927,2024-02-28,,True,ENSANCHE NACO,DISTRITO NACIONAL,True,316.0,6.0,Tecnico,1982-08-12,99f45e47f4fe8e1e327b3e066ac1eb6b275ff758dfafac49ec71c7c020020e18
0.0,0.0139802796055921,2024-02-09,0.128452121099402,True,PAYITA,MARÍA TRINIDAD SÁNCHEZ,False,58.0,3.0,Estudiante,1993-05-01,7f623261f7a03d49d8f2940a768572aea8c4fa6462fc0b6690bf6e2decd04b3c
0.0,0.009980199603992,2023-09-29,,True,ENSANCHE LIBERTAD,SANTIAGO,,,,,1997-08-20,68d865287645132fc71c73f3b29e42824e71b943a818bcb4d6491c6e20c8c3b6
0.0,0.0399807996159923,2023-11-03,0.2858908094919655,True,MIRAMAR,SAN PEDRO DE MACORIS,False,,,,1997-12-23,f2b472f2e56d1d8668ea57b733790a6948bc194f30006e95d5d02905eecbb62d
0.0,0.0239804796095921,2023-11-14,0.2511703684528614,True,LUPERON O CENTRO DEL PUEBLO,PUERTO PLATA,False,,,,1986-10-10,caacdae633e536ac25b8459ab846256d08e965952be0b9d545a0fa20fc2aa0fe
0.0,0.0919818396367927,2023-11-23,,True,,,,,,,1995-12-30,9f666a9483244e2899bd7e65b28976aa95657457f16469db946a6532c84e0724
0.0,0.0799815996319926,2023-12-06,0.1793185846731265,True,LAS CAOBAS,SANTO DOMINGO,False,,,,1982-08-27,d7620c3762c8a60bf5846ebab90472623d7bdff8040f00eb1bbd51bd87d51648
0.0,0.0419808396167923,2024-01-12,0.2234047009787376,True,SABANA PERDIDA,SANTO DOMINGO,False,242.0,6.0,Camarero,1990-07-04,9e02681c0e48f662007873c000edf3d1deb9b5ea5e0eeb198c2ab688072ed372
0.0,0.0239804796095921,2023-09-25,0.0227470593825651,True,PARAISO,DISTRITO NACIONAL,False,,,,1994-10-01,eacd5a637ebcd8bb8aeec28248a886532c607eb86613d3707d865cd3bda39b8a
0.0,0.0999819996399928,2023-09-27,0.3675928971744874,True,LOS JARDINES,DISTRITO NACIONAL,True,,,,1990-06-28,72a204928045ef40920e5890bbc38d1d24789ea076a5e2ef2bc162079f3aeda9
0.0,0.0399807996159923,2024-02-15,0.0044333495806008,True,MANOGUAYABO,SANTO DOMINGO,False,208.0,2.0,Supervisor,2001-04-01,05c9814a28f495368e7d605347afba53a0b879ad07d1085268d0baf3f4d407f3
0.0,0.0259805196103922,2024-01-05,0.1601755778651518,True,VILLA FARO,SANTO DOMINGO,False,61.0,1.0,Funcionario publico,1992-02-13,7df5b68b1c9f904f82f30662647c562214b3f28e3530d53dd1282a3df16b5e4e
0.0,0.0239804796095921,2023-11-22,,True,GUARICANO,SANTO DOMINGO NORTE,,,,,1999-07-29,397470d1784a7f8066f3a2944c23a16655f42ba1a88b04516f29ab605ac91a20
0.0,0.0599811996239924,2023-11-24,,True,VILLA JUANA,SANTO DOMINGO DE GUZMAN,,,,,1996-01-16,d7065c69f06351c2089f3d2d0ce12a7c0b32070cd1ee58c6a4435e157a5b052f
0.0,0.0359807196143922,2022-12-08,0.0911213879694482,True,,,False,77.0,1.0,Mensajero,2000-05-17,ece92249519963b072d0d0122819a4c04c7b3ab14dca3f1d193c67a1e5856e58
0.0,0.0199803996079921,2024-01-04,,True,,,True,,,,1987-09-01,3b30c2ceeb7cf7704184817948a1b2450262290a74aa82b181744d878b0b2771
0.0,0.000380007600152,2024-02-28,,,,,False,,,,,2efd4614bbadfcf0d78dd6e81e715551a6bd6379886cb08d8ac89b5f1ee0cbca
0.0,0.0799815996319926,2024-01-05,0.0479673154699605,True,CENTRO DE LA CIUDAD,LA ROMANA,False,219.0,6.0,Administrador,2001-05-12,903fe01ce5a969b33bc0916da56ed0c34e981fc18c71281a962dff6a70e6edb5
0.0,0.1199823996479929,2023-09-12,,True,URB.  BELLA VISTA,SAN JOSE DE OCOA,,,,,1971-12-29,170f0b634eed4c69558909d2c8e2f29740fd847a2e379c0660e37c6a6e1c125e
0.0,0.0199803996079921,2023-11-30,,True,LA GUAYIGA,SANTO DOMINGO,True,,,,1993-02-02,b643e7748df05719cdbfb360106fd5fab789ecdac549deb59fcb2762a7506833
0.0,0.2999859997199944,2023-08-10,0.1247954612872757,True,SAN MIGUEL,SANTO DOMINGO,False,158.0,2.0,Electricista,1983-12-11,3465836696fb15f3128db5cf8622dcac71c6ab9320ee542a1e02fee7eb1c309e
0.0,0.0199803996079921,2023-12-30,0.3355607648288083,True,EL MILLON,DISTRITO NACIONAL,True,183.0,2.0,Mercadologo,1970-02-03,c227c985a959b10ee30a241b8d54bb89c0ba47b3bc01e089ad5027529ee0dc23
0.0,0.1519830396607932,2023-07-12,0.0272124175293766,True,VILLA FARO,SANTO DOMINGO,False,,,,1998-10-05,4391bfef1301ff9693b62854765bb6cd63ff13b9d68adbda9dcca0600b903bcc
0.0,0.0799815996319926,2024-02-02,0.1371019738349276,True,ENSANCHE NACO,DISTRITO NACIONAL,False,217.0,6.0,Abogado,2000-03-29,6129329975923bc5cece4b89c425f8f1a00d763d97e87cacfe10170b75bc22f0
0.0,0.0259805196103922,2023-03-03,0.0629794579706221,True,SANTO DOMINGO COUNTRY CLUB,SANTO DOMINGO,False,,,,1995-12-01,cc2a178f91813db72bf8bfea62c88a10d20e57997361c28bf084cd58a5884b2f
0.0,0.0139802796055921,2024-03-01,,True,SAN ISIDRO,SANTO DOMINGO,True,252.0,6.0,Contador,1994-06-16,44357c988acf55e8c15c6205fdfafc03b4ecac2699fcb022119ae8d325563b96
0.0,0.0199803996079921,2024-01-31,0.2194278595880446,True,BRISA ORIENTAL,SANTO DOMINGO,False,97.0,1.0,Profesor,1990-12-23,a7fc5c2d2e48501a4573579cace59d2ba20101a8c48a4273024b6d94243d0193
0.0,0.0399807996159923,2023-11-23,0.431582490680933,True,ALTOS DE ARROYO HONDO,DISTRITO NACIONAL,True,,,,1983-03-23,ebeea89a164d930c37903bc02e1497e7daeb452f4289a0b5d2e59e44a9b966e2
0.0,0.0999819996399928,2023-11-08,,True,,,True,,,,1974-07-26,cfc0e04a39c8d82c6088e66603c79a99d2fa987511b488b794bd31c76025fa7b
0.0,0.3299865997319946,2024-01-27,0.0443639644226861,True,ROSARIO DOMINICANA (LOS MINERO,SANCHEZ RAMÍREZ,False,300.0,6.0,Otros,1978-02-26,b7cd4988ce4207ed15717f4801ca9ef17f722d7ceda8eae96c860980ec4b91fa
0.0,0.0339806796135922,2024-01-30,0.2287443989408178,True,LOS TRES BRAZOS-JARDINES DEL O,SANTO DOMINGO,False,301.0,6.0,Panadero,1983-12-31,c787206b5f1c98d131384224fa40acf984b36ec19e866e8c1a4df74d0928287c
0.0,0.009980199603992,2024-01-23,0.179044454209353,True,PUEBLO NUEVO,SANTO DOMINGO,False,160.0,2.0,Enfermera,1985-10-17,02de7eef384e5465040370151a179ce8ec5f24bf3b0b894fc934993013cb95ee
0.0,0.0799815996319926,2023-09-28,0.1468246133845074,True,ALAMEDA,SANTO DOMINGO,False,,,,1998-03-17,60a1646f748c13bd4960dc5e3dab3d17d4b7fe66090debd78493100cdcd4cccd
0.0,0.1199823996479929,2023-10-25,0.1564217370852284,True,ISABELITA,SANTO DOMINGO,False,,,,1989-06-08,a9b9af4830252a600f6b80bec8e7ef9c87a22b7c6eac92beaaf68e2c6cf78a2a
0.0,0.8999979999599992,2023-08-21,,True,VILLA FARO,SANTO DOMINGO ESTE,,,,,1993-06-29,c33078796f83013e945d577f75d9bb926e5056f9f4c5efa7f206dd16ddb21ba8
0.0,0.009980199603992,2023-10-06,,True,LOS TRES OJOS,SANTO DOMINGO,True,,,,2001-05-20,4de8cd5625aae97a7c6a62434c2d622dac76e3e6c14df9c0febfbc07a30f4b57
0.0,0.009980199603992,2023-07-26,0.1577488584840221,True,SAVICA,SANTO DOMINGO,False,,,,1994-01-05,37185cc30e21a0b36f6f8aaee4d31ab6c1fcc89b13b30857e671b9bf095dfc05
0.0,0.0199803996079921,2023-11-02,0.4970154349286708,True,LA CALETA,SANTO DOMINGO,True,,,,1993-03-06,eb4164717cbd8eaf786e9a5a5bc9288b16bbd70255e1dab7017176314679efc0
0.0,0.0199803996079921,2023-10-26,0.1115501928553519,True,SAN ISIDRO,SANTO DOMINGO,True,,,,1993-04-21,6774ed0a5e044c30853f10faa4c9d098ba2d9908cf25bd186c3424e24635299a
0.0,0.0199803996079921,2023-11-17,0.0702765870370702,True,SABANA PERDIDA,SANTO DOMINGO,False,,,,2002-05-20,03093e8c90e8f1168e760078ab255d6a42018a258f99fe9e21543c2b1e03f6c4
0.0,0.0199803996079921,2023-12-15,,True,EL TAMARINDO,SANTO DOMINGO,True,,,,1982-10-11,d97efa1b9a7b51a99a9d04bbd2a809f5a46d56498144c68ea9d06c2336f1957a
0.0,0.0999819996399928,2023-09-29,0.1128952876623709,True,PIANTINI,DISTRITO NACIONAL,False,,,,1990-09-30,0c737e7b47d3bfea82c88122ff71b45845732675b418d85fb2c4e30c4bf54544
0.0,0.1599831996639932,2023-09-04,,True,LA MALENA,HIGUEY,,,,,1985-01-09,75c8a9673332d6f4a5e036b4e92593486751a481f90aba12600f79b68603b39e
0.0,0.0379807596151923,2023-11-28,,True,LOS FRAILES,SANTO DOMINGO ESTE,,,,,1986-02-03,7cceb9ea2d0b93d218f3692a3e762b5123e54a54fca2b95d20b61ed6f9020017
0.0,0.0379807596151923,2023-11-15,0.008030688120987,True,ENSANCHE LIBERTAD,SANTIAGO,False,,,,1988-04-09,c7d0e8fdd45400a676ef12a716d341103ccd96b7486620d1b63bb73bcb6b8ee5
0.0,0.0199803996079921,2024-02-08,0.387807295403562,True,PIANTINI,DISTRITO NACIONAL,True,227.0,6.0,Analista,1978-08-07,6cb8410831294e079ba5847a12a1a89cf67c641468759fd5bad643cc171feb4a
0.0,0.0199803996079921,2023-11-16,,True,BELLA VISTA,SANTO DOMINGO DE GUZMAN,,,,,1992-01-11,f378139b3126456a5997368adfd99726ca222195f57ce88741bae2d8734bcc2c
0.0,0.0719814396287925,2023-10-12,,True,LAS MERCEDES 2,PEDERNALES,,,,,1974-12-12,52939561867a26999889dfc45df835f05b05ef96ed8236434e38a6c22f8db633
0.0,0.009980199603992,2023-11-03,,True,COLINA II,SAN PEDRO DE MACORIS,,,,,1983-09-29,c1fa6b1536bddb8c4637f465d827425e6e5b96866f384c68064ca36629c25e68
0.0,0.0799815996319926,2023-09-13,,True,LOS PRADOS,SANTO DOMINGO DE GUZMAN,,,,,1995-09-07,c6b490eee16c45fb4e18f4aa9546d1d5006127e2d03a326fc340a5ea298efc6a
0.0,0.009980199603992,2024-01-02,0.1581820563282126,True,BELLA VISTA,DISTRITO NACIONAL,False,300.0,6.0,Otros,2002-12-20,8ace9afcc2fd662c101cb152fb33a46af85614f72f3c43600ae72c92ce5523b5
0.0,0.009980199603992,2023-10-03,,True,EVARISTO MORALES,SANTO DOMINGO DE GUZMAN,,,,,1997-11-25,70c26c2c42a21773b33f4a6cbaaa945ecd17b2fd24528261b54dc2da9354390a
0.0,0.0199803996079921,2024-01-11,0.0967486845309715,True,EL INGENIO ABAJO,SANTIAGO,False,52.0,1.0,Electricista,2003-01-15,ae2d0cd5b1be6b17097ae1587ed73b6d32fadf25a49e995166b7bd02ddee1c0f
0.0,0.009980199603992,2023-09-29,,True,ENSANCHE OZAMA,SANTO DOMINGO,True,,,,2000-05-01,7b880e46c565237ab035b8a88561048fd59580bc145d6e6c66b7d0675ceb88ad
0.0,0.0399807996159923,2023-07-27,0.0913119801845782,True,ALTOS DE ARROYO HONDO,DISTRITO NACIONAL,False,,,,2000-11-20,dfd09ada206bb0507c6162073ea8f0f4d41b538f621df28e004f4598e485239f
0.0,0.0599811996239924,2023-09-27,,True,LOS LIBERTADORES,LOS ALCARRIZOS,,,,,1990-11-22,105606c5196c96ad5e77e84de595100aa2b8954f133c1d00181a0670cdabcde2
0.0,0.0879817596351927,2023-09-04,,True,,Santo Domingo de Guzman,,,,,1972-07-17,98f245e831e5f65d2ef579a23797846dbe508cf5fb00b26ae64b204c51f13435
0.0,0.009980199603992,2023-09-15,,True,EVARISTO MORALES,SANTO DOMINGO DE GUZMAN,,,,,2003-10-22,9ff4323cbc281de64afdeaebf0416bf69b0a1a15f4e7383423555dd820262cec
0.0,0.0239804796095921,2023-10-11,0.0625890021520997,True,JOBO BONITO,DUARTE,False,,,,1997-11-07,5c8f221a1f74ddd3d74516a75eb7cc2e36a0e0c3e74a3f32a27ed3b369b3ec01
0.0,0.0219804396087921,2024-02-03,,False,PALMAR ABAJO,SANTIAGO,True,97.0,1.0,Profesor,1973-02-04,e37d1dc87a1ced003349eba9c52e0c6b7703db5771bd5ef1b91b0bbb49bd36fc
0.0,0.0199803996079921,2023-09-02,,True,HERRERA,SANTO DOMINGO OESTE,,,,,1999-12-06,3503d3026c49858c473a4579e50dbf26edc74ac450f03fdb44d75abd8de06910
0.0,0.0199803996079921,2023-10-07,,True,PIANTINI,SANTO DOMINGO DE GUZMAN,,,,,2001-09-22,9c9ed5e1000d069a9e3e2b5522a99c30b1be7141113b15fd66860f631a233be7
0.0,1.0,2023-11-19,0.0896553951754197,True,PLAN PORVENIR O LOS CAJONES,SAN PEDRO DE MACORIS,False,,,,1988-08-07,c7b3bc91804976636213cd1674b07a0647c595d577ea395fbc7dd33b66b66b72
0.0,0.011980239604792,2023-07-21,0.056139383894604,True,GAZCUE,DISTRITO NACIONAL,False,,,,1995-10-27,d7dced93d28e8a2fcc9ecc34eba92d92131f4463b3be68f67b58e99dc5288102
0.0,0.1599831996639932,2024-01-19,0.11190435488734,True,ANDRES,SANTO DOMINGO,False,307.0,6.0,Recepcionista,1997-11-09,d56951c8d59353743023851dd254ddd8ee67624b3b6c148294948bbef3ef3675
0.0,0.0499809996199924,2024-02-05,0.2637891607372862,True,LOS CACAITOS,MARÍA TRINIDAD SÁNCHEZ,False,249.0,6.0,Chofer,1995-10-12,98ba77ecc5d81226d2bc7b0cab999089fcf651d7a139329d31203281dfd9c196
0.0,0.0259805196103922,2023-11-27,,True,MIRAMAR,SAN PEDRO DE MACORIS,,,,,1997-05-05,b8306c3b172a8400b4a283c9acd7486c48a59d35d812e3af32cc1fdc96723933
0.0,0.0479809596191923,2024-02-14,0.2137935764045664,True,OTRA BANDA,HATO MAYOR,False,317.0,6.0,Turismo,1987-01-18,702a1c17a6bd2c24528b9b410319d17422077f8c27414ea058e9f6d8959904c0
0.0,0.0319806396127922,2023-11-20,,True,LOS MINA SUR,SANTO DOMINGO,True,,,,1975-08-21,4de407a5e03676c821694e0158542244e6ed5e07fe2c196b1f5dfb608baf6785
0.0,0.0319806396127922,2023-10-14,0.1334907937520591,True,HAINA,SAN CRISTOBAL,False,,,,1990-04-09,59c4ffa5e871e397da3357d99a1c4d23956a6ec40763d774357f8513eacda035
0.0,0.1359827196543931,2022-11-30,0.100949691008811,False,,,False,,,,1994-02-23,25914b9619513cdf81da8642baed4c93e17ea5c35b80e80d8ed0dd14945997d5
0.0,0.2019840396807936,2022-11-20,0.1429801936511887,True,,,False,,,,1981-04-11,595a916025cbbccd04d11e3e99fe7d4874443725564f788ccc1781da13a32bb3
0.0,0.0259805196103922,2023-10-03,,True,PIANTINI,SANTO DOMINGO DE GUZMAN,,,,,1982-11-27,5cf877e030c691cb196ef780af26d80ab87b64c0d34a1a3fb6f33817f9f6201a
0.0,0.011980239604792,2023-09-12,,True,LOS RIOS,SANTO DOMINGO DE GUZMAN,,,,,2000-03-23,08ba2cb129bb708fb3cba3c5ad7389a58afabe8cc59eff16571c919e1e585989
0.0,0.0199803996079921,2024-01-23,0.1209161990449355,True,LOS JARDINES,DISTRITO NACIONAL,False,318.0,6.0,Vendedor,2004-02-20,525ddbec63168e6290f096e761d3f82d799296fd601429259963f8b600873be7
0.0,0.0399807996159923,2023-10-27,0.0516156102022895,True,PIANTINI,DISTRITO NACIONAL,False,,,,1977-12-31,133073c0993297568f0cc28f68f92da46e396b8b7d119b27f80927e6b19255a4
0.0,0.0299805996119922,2023-11-14,,True,LA ESPERILLA,SANTO DOMINGO DE GUZMAN,,,,,1977-03-09,6f8cd9454913a8a110367a822611b6cbe88296034d21638e4b3772e86f765177
0.0,0.0199803996079921,2023-07-03,,True,QUITA SUENO,SAN CRISTOBAL,False,,,,1997-05-16,c93d3abb53e4072957e61f85a228ce9459e129c73845298ef89f9eb4d378d4ba
0.0,0.0319806396127922,2024-01-16,0.0457066972310975,False,BELLA VISTA,DISTRITO NACIONAL,False,288.0,6.0,Mercadologo,2001-05-11,eaa2d1add74c32aafd8d5dfbdef0fd4ce8b735462c8fd842e11cab7822aee039
0.0,0.1799835996719934,2023-11-22,,True,CIUDAD UNIVERSITARIA,SANTO DOMINGO DE GUZMAN,,,,,1994-08-06,690ac13f5e9a2e40ffb193503a0604b0ce97475eecd58eac0c9e6b778c871113
0.0,0.009980199603992,2023-09-29,,True,CANADA DEL CAFE,SAN JUAN,True,,,,1991-09-22,928cc83b6c70fd3d151cdcedebf420acb960bfad1e9d3397641d0d576e30718d
0.0,0.1999839996799936,2024-02-02,0.1025113906987936,True,GAZCUE,DISTRITO NACIONAL,False,70.0,1.0,Licenciado,1996-07-31,c536ea22993bc66d9e69b22930715287c205ae1e5998aab423c00b66b4e235d5
0.0,0.0299805996119922,2024-02-16,0.0353524444936789,True,LA CIENAGA,SANTIAGO,False,300.0,6.0,Otros,2000-04-24,4c52b7699348d62e818b477403f4700631c5402e5e4ca34e47e1381bd764f5ce
0.0,0.0479809596191923,2023-09-19,,True,LOS CAJUILES,MAO,,,,,1988-02-28,0693c6961ebc5d6345d43ee0b05605897433b0360ec3146d0a8f869fad795682
0.0,0.0479809596191923,2024-02-14,0.1058414346070586,True,PUERTO RICO,HATO MAYOR,False,70.0,1.0,Licenciado,1979-02-24,5e9098f71e3fa1310e456bae7e2693870a21a5e7ee99ecd206c43e36a8b0d4a1
0.0,0.0799815996319926,2023-07-06,,True,,,,,,,2001-12-11,7e95d0eca90da98efd830b74140d3b048661e76f5333764e7a54be6b1b1f0fcd
0.0,0.0139802796055921,2023-07-07,0.1135546966917759,True,BUENOS AIRES DE HERRERA,SANTO DOMINGO,False,,,,2000-11-06,3a58bd461ee8bcb8148ca1f689595f3dba223548bfddff506f35655026e36519
0.0,0.2639852797055941,2023-11-06,0.0591799013480471,True,VILLA FARO,SANTO DOMINGO ESTE,,,,,1989-10-29,b5afb18882528b0a3213f0f2cb08a24e2513d115992ad14dc0833e0e3074930d
0.0,0.0399807996159923,2024-02-09,0.0695141243453811,True,CANCINO ADENTRO,SANTO DOMINGO,False,235.0,6.0,Azafata,2001-11-18,05e73bb7f96e1d137e2e4a8afcd04807654f630334670e332fbc46ab1bea7cac
0.0,0.0419808396167923,2023-11-24,,True,BELLA VISTA,SANTO DOMINGO DE GUZMAN,,,,,1995-11-14,45c0415774d35c8ee31c3fa9fc763f6bf45745b615dc851061eff70fdccad524
0.0,0.0599811996239924,2024-02-05,0.1417823884492486,True,VERON,LA ALTAGRACIA,False,230.0,6.0,Asistente,1999-08-11,9f2da032613afa565dddb33203afa91dff3d443d2313b0d7085f5db39ee8e2a0
0.0,0.0499809996199924,2024-02-02,0.1170879398099863,True,GURABO,SANTIAGO,False,300.0,6.0,Otros,1965-07-19,6b8fad1820f319eb317c6498f9e8ca612aab6bd60efd6aa7e6856c365a12fee2
0.0,0.0199803996079921,2023-11-24,,True,BELLA VISTA,SANTIAGO,,,,,2001-07-02,1e345815b2b08be7291810b44ed690b9c3b89243058660a656641bc634b3dec9
0.0,0.0399807996159923,2024-02-20,0.1302776086536127,True,SANTO DOMINGO,LA VEGA,False,298.0,6.0,Operario,1986-10-28,6f8190c7f6ecb9ae67f9d01ae58a9d9cd68a052bb574500ed748b5f05337251a
0.0,0.0399807996159923,2024-02-05,0.1497112033134767,True,VILLA MELLA,SANTO DOMINGO,False,298.0,6.0,Operario,1995-01-26,fc3e7f32630f13d9437dcd7ce39eaf41be4a898189eafe5c2e97ca068055188d
0.0,0.0299805996119922,2023-09-14,,True,SANTO DOMINGO,LA VEGA,,,,,2000-04-16,0aa1e0f9ddcc42271b2f5c1c931968204830dd5faee6a25f7242bd036030603c
0.0,0.2039840796815936,2023-07-22,0.1374112429779985,True,ALTOS DE ARROYO HONDO,DISTRITO NACIONAL,False,,,,1997-03-15,43a432874e916c18baa31aa4bac43adc5ed943baa7477d683202b362ca36bb8e
0.0,0.009980199603992,2024-02-06,0.4348465789299688,True,LOS JARDINES METROPOLITANOS,SANTIAGO,True,232.0,6.0,Auditor,1989-04-25,ebbbb6d3b12e01ad2a16edc9f703c84bee281b9f3663ebe595ada0990dc9500b
0.0,0.0399807996159923,2023-10-15,0.0395349022849129,True,LOS RESTAURADORES,DISTRITO NACIONAL,False,,,,1994-05-29,47e9ee1202b412406f68df45301d8213f46591d2063f3074edf9933ae9fc1e5c
0.0,0.0199803996079921,2023-11-12,0.5784795244148471,True,HAINA,SAN CRISTOBAL,True,,,,1996-01-11,482cc2e5f4c495d1d8705b8136853a3360ae42f6165d61e351faf88ff794343d
0.0,0.0659813196263925,2023-08-11,0.1339093631923928,True,EL EDEN,SANTO DOMINGO,False,252.0,6.0,Contador,2000-07-21,d4074921759ed9ad3ec9db2e8e0128def94a75c34fa9e95a0021937518744239
0.0,0.3139862797255945,2024-02-26,0.1482594837339323,True,PUNAL,SANTIAGO,False,280.0,6.0,Licenciado,1991-03-01,163cb58ef2afe60402fce61c06460bad703d37a3364ab7c9967494cd2be6f34c
0.0,0.879997599951999,2023-09-19,,True,,Santo Domingo Este,,,,,1966-03-22,5659b3dfea63ae401edcb452e7ec0ac017435fc14531c101b6fcb4824ab28439
0.0,0.009980199603992,2023-11-09,0.184051690409483,True,LOS ALAMOS,SANTIAGO,False,,,,2002-09-15,8a813b4a842dc14c67ee19a7463f9b9be776fd77940ce6227d62bb6eb6a46be8
0.0,0.0919818396367927,2024-02-27,0.0438355773145147,True,VIEJO ARROYO HONDO,DISTRITO NACIONAL,False,288.0,6.0,Mercadologo,1993-06-03,64d60c71c8482aaa1db26f070b6bd1b8732d2837c23456954350da336eb4bf61
0.0,0.0559811196223924,2024-01-26,0.0216488071530592,True,LOS PERALEJOS,DISTRITO NACIONAL,False,143.0,2.0,Chef,1982-11-30,7ec1beae1ad3309bd73429152309dddb7e92193bc0cca8b6c0ca98a57da07f92
0.0,0.2399847996959939,2023-07-21,0.0529577901250542,False,ALTOS DE ARROYO HONDO,DISTRITO NACIONAL,False,,,,1986-11-22,86735364087d24e6548fbae3bd21c02ac25a2eaf786ca3d0892a3f0f2bdcb39b
0.0,0.0199803996079921,2023-07-18,0.1649811601284665,True,PARAISO,DISTRITO NACIONAL,False,,,,1991-12-02,82bdeca778286b2bfece24d44c39d3a4056c616a6600cbe3407ed7b7383b653f
0.0,0.009980199603992,2023-07-12,0.2231501303372366,True,BAYONA,SANTO DOMINGO,False,,,,2000-04-20,61f9a148885671fef1ba7f5a80310397645c975878d7ee2fee3b9f148a7006a0
0.0,0.2359847196943938,2024-01-14,0.0102430877034875,True,LOS FRAILES,SANTO DOMINGO,False,97.0,1.0,Profesor,1975-07-31,79a31b10caf7393a813d03dc0bbdca8230b549ab02ae82f590b24d7ba7699665
0.0,0.503990079801596,2023-07-10,0.0312465570624714,True,RINCON LARGO,SANTIAGO,False,,,,1989-12-30,e547cc2181729d77c1b05c18ceefbb58d94bd393b6541f3ce71bc5eb2da004f1
0.0,0.0599811996239924,2024-02-08,0.2493460437949968,True,VILLA LA FE,LA ALTAGRACIA,True,158.0,2.0,Electricista,1972-08-22,c2fc5d0170759dc9cf02c31f9abd6b77f4a9d162661c5313922e2029ec5faa1d
0.0,0.0219804396087921,2023-10-27,0.1593107448035412,True,HAINAMOSA,SANTO DOMINGO,False,,,,1985-07-02,f6a8fd76ea9d9083878fa196f0acd30e48648dae05715eda0492a2cccdd0648f
0.0,0.0799815996319926,2023-08-28,,True,LOS MAMEYES,PUERTO PLATA,,,,,1985-02-19,7c074a3e6df5302df28bf616dc29239dd9391deb28a784b635891abbb9cb1466
0.0,0.0399807996159923,2022-12-05,,True,,Santo Domingo Este,,,,,1995-09-03,c5fa076611e17bcfd5cfd2632f597eb1d60a094f980d526244558caa325ca38d
0.0,0.2759855197103942,2023-08-17,,False,SANTO DOMINGO,LA VEGA,,,,,1997-11-27,7df6903f86a3ca1bcba8b1a4cc488b77cd9457754f13ad9aef1fd513e0d013ef
0.0,0.0659813196263925,2024-02-24,0.0657420925397582,True,ARROYO FRIO,LA VEGA,False,331.0,35.0,Ama de casa,1969-04-28,c12ee6e2491f28780a87d71b9f64563d0a589cde77b9048c2f5ac369302aa6c7
0.0,0.2999859997199944,2023-07-12,0.1353693514131557,True,LOS TRES BRAZOS-JARDINES DEL O,SANTO DOMINGO,False,,,,1972-05-29,54a1f4ce24eef9feae57efebfe436b25147a7899bccd6e3642a2d8eab21c53d6
0.0,0.009980199603992,2023-08-12,,True,,Santo Domingo Este,,,,,1996-12-12,d752465af539e4ce1c5263d2662297c17d0e7dd23582b0abcf8f7c0f2b3b86ff
0.0,0.1099821996439928,2024-01-06,0.0318176044443197,True,PUERTO PLATA (INVI),BAORUCO,False,331.0,35.0,Ama de casa,1994-06-30,2e4034cf44fac03bc1ec3f835a8b0683da7c7e0961931b5f618a16a3f2488763
0.0,0.1399827996559931,2023-10-03,0.097008329178022,True,HERRERA,SANTO DOMINGO OESTE,,,,,1981-11-12,94ba16a16a377df8fa2088ea007bab9ba7eebc79c55269805bafb5aa858c8fea
0.0,0.0199803996079921,2024-01-20,0.0936187428464751,True,BUENOS AIRES,AZUA,False,233.0,6.0,Auxiliar,1999-02-10,6cae42105db788e47036582ec518b3a6268c9446de3675ff9b229084f3804330
0.0,0.0899817996359927,2023-09-22,,True,MADRE VIEJA DEL NORTE,SAN CRISTOBAL,,,,,1989-05-17,eaa7d67edf12dff0b24e883d1c7963ba64af4d497344224025af3c6a15872e33
0.0,0.0559811196223924,2023-10-10,0.090992592027038,True,CRISTO REY,DISTRITO NACIONAL,False,,,,2001-01-30,ae11b8dcbd48926b238431267971adfb3e7ead62efa949c5a1e4f99877675d49
